Teff,logg,logZ,CtoO,logKzz,F115W,F150W,F277W,F444W
750,5.0,-2.0,0.55,10,-29.66444314407436,-30.028915254232803,-29.554661794922534,-32.25727315003211
750,5.0,-2.0,0.85,-1,-29.63747109136782,-30.11282114216445,-29.60920743425448,-32.2457205041035
750,5.0,-2.0,0.85,2,-29.635336235717745,-30.112860562699222,-29.612690781868967,-32.24524787667275
750,5.0,-2.0,0.85,10,-29.671393055494942,-30.063876047308273,-29.57882369248267,-32.245803798395144
750,5.0,-1.5,0.1,-1,-29.960691348354402,-29.745507028377467,-29.178139058064218,-32.27527295121894
750,5.0,-1.5,0.1,2,-29.957106519419444,-29.76187762217424,-29.2050678343081,-32.27435237450997
750,5.0,-1.5,0.1,10,-29.968252667920293,-29.750570074551245,-29.19070474080753,-32.259957275768585
750,5.0,-1.5,0.55,-1,-30.05700590917654,-29.9469650576526,-29.332209722313472,-32.30667900906682
750,5.0,-1.5,0.55,2,-30.074254510345384,-29.95781139250585,-29.358956761997387,-32.30567787993123
750,5.0,-1.5,0.55,10,-30.08926581491885,-29.945268703800526,-29.343159085025164,-32.26942465845903
750,5.0,-1.5,0.85,-1,-30.050119828692242,-30.006392085307855,-29.38610954053784,-32.3027820126733
750,5.0,-1.5,0.85,2,-30.037314833614936,-30.000013126439313,-29.40459887333974,-32.30020176208641
750,5.0,-1.5,0.85,10,-30.078029169402946,-29.97823017714632,-29.378954209409585,-32.28538603444916
750,5.0,-1.0,0.1,-1,-30.406479662167357,-29.733939247129406,-28.783949679355082,-32.286584286299494
750,5.0,-1.0,0.1,2,-30.37413289626084,-29.7758125486278,-28.86515761423983,-32.292504627011965
750,5.0,-1.0,0.1,10,-30.401938491606778,-29.831190739936847,-28.893497791859524,-32.22379813384435
750,5.0,-1.0,0.55,-1,-30.51453124950519,-29.844067677640325,-28.97160054840964,-32.29590496532171
750,5.0,-1.0,0.55,2,-30.48413544251136,-29.89005425055431,-29.044294645499377,-32.297799361955185
750,5.0,-1.0,0.55,10,-30.55614199322584,-29.97974927570144,-29.08762141869751,-32.16761641292455
750,5.0,-1.0,0.85,-1,-30.48981216470708,-29.916279010578602,-29.084214934872968,-32.308032258207774
750,5.0,-1.0,0.85,2,-30.46336594810455,-29.97606376109859,-29.18268295271379,-32.31059936566357
750,5.0,-1.0,0.85,10,-30.549425779302766,-30.07741660034374,-29.210047064235475,-32.14796336440232
750,5.0,-0.5,0.1,-1,-30.746227205773412,-29.855790969506124,-28.542390455062584,-32.20167388973308
750,5.0,-0.5,0.1,2,-30.709253014711887,-29.93021587943773,-28.62765124876794,-32.20867845530408
750,5.0,-0.5,0.1,10,-30.725145652001157,-30.029578964083665,-28.68813468646801,-32.069540537753326
750,5.0,-0.5,0.55,-1,-30.796642714432025,-29.899606076723188,-28.83244559722902,-32.223142486970445
750,5.0,-0.5,0.55,2,-30.791958744124955,-30.025912169346963,-28.911216060270565,-32.19409896687281
750,5.0,-0.5,0.55,10,-30.84767244047289,-30.157622382480753,-29.00268021238604,-31.960187444797437
750,5.0,-0.5,0.85,-1,-30.87319605905527,-29.89448895989238,-28.90639439335219,-32.21532553987849
750,5.0,-0.5,0.85,2,-30.83538484101968,-29.978516447988042,-28.931634000035586,-32.17638192603094
750,5.0,-0.5,0.85,10,-30.933062944519563,-30.195768024494015,-29.09030634059306,-31.90339132643674
750,5.0,-0.25,0.1,-1,-30.858454551648776,-29.943239833500847,-28.53528724413261,-32.153811757600636
750,5.0,-0.25,0.1,2,-30.840102201774826,-30.0411659437506,-28.54953018950793,-32.12281605370552
750,5.0,-0.25,0.1,10,-30.839479598173867,-30.119994011769005,-28.60063004831087,-31.96311815923476
750,5.0,-0.25,0.55,-1,-30.884687491455722,-29.932100257324144,-28.798545393915557,-32.15946239093334
750,5.0,-0.25,0.55,2,-30.89494170419318,-30.065232562285175,-28.841891170643454,-32.08794003292813
750,5.0,-0.25,0.55,10,-30.91943797178045,-30.1922953914779,-28.972532489114144,-31.82205372356414
750,5.0,-0.25,0.85,-1,-30.887216256841754,-29.93356031967626,-28.908984774942756,-32.169732291200845
750,5.0,-0.25,0.85,2,-30.87346436674746,-30.046602568901115,-28.932200013887773,-32.11773378612142
750,5.0,-0.25,0.85,10,-30.917425833136942,-30.212532331509884,-29.112035126066843,-31.803138473556494
750,5.0,+0.0,0.1,-1,-30.928465604300865,-30.037773679828685,-28.550841376100173,-32.102115470574134
750,5.0,+0.0,0.1,2,-30.86843006784108,-30.129266720784734,-28.547382613915325,-32.04637791980763
750,5.0,+0.0,0.1,10,-30.790487242847497,-30.200311874962043,-28.51075061662825,-31.868130880435675
750,5.0,+0.0,0.55,-1,-30.936909249029153,-29.96195492329435,-28.780119748976148,-32.088476645823455
750,5.0,+0.0,0.55,2,-30.953689075533966,-30.098972565340965,-28.834249652980773,-31.961125653388144
750,5.0,+0.0,0.55,10,-30.952986942092934,-30.220491729101514,-28.991019215031088,-31.712798035578928
750,5.0,+0.0,0.85,-1,-30.923591611763666,-29.963275426829924,-28.867838045551885,-32.093141198072075
750,5.0,+0.0,0.85,2,-30.935614617856455,-30.082576588370642,-28.889704025814158,-32.01988426131339
750,5.0,+0.0,0.85,10,-30.95078155241042,-30.242113895098797,-29.15231656468102,-31.65516183868425
750,5.0,+0.25,0.1,-1,-30.948555638523278,-30.0756379517015,-28.558901591821183,-32.04078602088041
750,5.0,+0.25,0.1,2,-30.958477070367685,-30.16119185924854,-28.56389438269863,-31.946489434583803
750,5.0,+0.25,0.1,10,-30.73617711525928,-30.275823746388724,-28.44726978594435,-31.795200711372562
750,5.0,+0.25,0.55,-1,-31.01022965065759,-29.993431215712288,-28.773585483528016,-32.017779234492345
750,5.0,+0.25,0.55,2,-31.02977278366979,-30.13234417134429,-28.872469756723902,-31.79899698261728
750,5.0,+0.25,0.55,10,-30.977573363547016,-30.220083375188707,-28.960843816763298,-31.607545706631633
750,5.0,+0.25,0.85,-1,-31.204500996879958,-30.06197033047851,-28.873327418274005,-32.02385418671859
750,5.0,+0.25,0.85,2,-31.135736603806027,-30.132336221138296,-28.910523567611573,-31.91670689826179
750,5.0,+0.25,0.85,10,-31.01267070359587,-30.30284652099219,-29.224652175310485,-31.54027515768814
750,5.0,+0.5,0.1,-1,-30.94178372357839,-30.101332195581666,-28.591813269411432,-31.990501308721093
750,5.0,+0.5,0.1,2,-30.94742637406636,-30.176249165964602,-28.624470584212766,-31.83119739704869
750,5.0,+0.5,0.1,10,-30.60952908613475,-30.32941221267965,-28.425295476284703,-31.735281899491532
750,5.0,+0.5,0.55,-1,-31.009551423898614,-29.99408423229806,-28.767410129403764,-31.94045631874788
750,5.0,+0.5,0.55,2,-30.98987030516222,-30.1030536342314,-28.920221335381335,-31.624199205680178
750,5.0,+0.5,0.55,10,-30.980589006075753,-30.227442813361325,-28.94074978497706,-31.51373383734406
750,5.0,+0.5,0.85,-1,-30.92981007462376,-30.017054214376515,-28.872422868212926,-31.943753504670198
750,5.0,+0.5,0.85,2,-30.959758437245753,-30.097843634816073,-28.947803615661808,-31.768600663778322
750,5.0,+0.5,0.85,10,-30.982407341509102,-30.244597620620233,-29.203293410695043,-31.39010446484539
750,5.0,+0.75,0.1,-1,-30.89323460228703,-30.103401482011257,-28.62931636632434,-31.941799532010716
750,5.0,+0.75,0.1,2,-30.888215649207957,-30.15641865559095,-28.689020507224615,-31.72565982103329
750,5.0,+0.75,0.1,10,-30.46513990137383,-30.317474074389317,-28.41428536202319,-31.657337145495035
750,5.0,+0.75,0.55,-1,-30.961501675668742,-29.979359564285062,-28.79603832844868,-31.86853916420042
750,5.0,+0.75,0.55,2,-31.109325789942144,-30.11348214796353,-28.964738755600695,-31.463705375557524
750,5.0,+0.75,0.55,10,-30.825704696091606,-30.233467431193837,-28.93703790059863,-31.421039397518456
750,5.0,+0.75,0.85,-1,-31.386958752909848,-30.157161630206915,-28.92465353141562,-31.874081009770443
750,5.0,+0.75,0.85,2,-31.370106541657318,-30.207142605027588,-29.055595777542074,-31.599443483944864
750,5.0,+0.75,0.85,10,-31.07720891717743,-30.276311519578417,-29.30824615526362,-31.245747716171657
750,5.0,+1.0,0.1,-1,-30.7621997412964,-30.106748694036092,-28.692623625867423,-31.90131279206772
750,5.0,+1.0,0.1,2,-30.781290245445724,-30.13289573005978,-28.72076985258614,-31.64809755522495
750,5.0,+1.0,0.1,10,-30.325885255525478,-30.25270829241137,-28.394926466415512,-31.572403270553732
750,5.0,+1.0,0.55,-1,-31.050411811742038,-30.003545364758747,-28.873612626280888,-31.802844646620425
750,5.0,+1.0,0.55,2,-31.02963084329859,-30.062091483020534,-29.119482323350926,-31.388710632930803
750,5.0,+1.0,0.55,10,-30.94699722331692,-30.218483771462054,-28.937217200560028,-31.32281758494544
750,5.0,+1.0,0.85,-1,-31.301377537378016,-30.13718388659389,-28.999960992089452,-31.799126316590545
750,5.0,+1.0,0.85,2,-31.314829695036828,-30.210216385418526,-29.180786916045307,-31.421525111368002
750,5.0,+1.0,0.85,10,-31.10334706660542,-30.270261766343268,-29.4096597937566,-31.080249873427043
750,5.25,-2.5,0.1,-1,-29.213237659322438,-30.016830838354785,-29.672267754548773,-32.162339067794626
750,5.25,-2.5,0.1,2,-29.23313279458653,-30.025666018357484,-29.66417680723421,-32.158355052670764
750,5.25,-2.5,0.1,10,-29.245368231113247,-30.009986611807832,-29.65459094491476,-32.162990085001454
750,5.25,-2.5,0.55,-1,-29.22856948592683,-30.08991939990668,-29.68655105414816,-32.16239034534327
750,5.25,-2.5,0.55,2,-29.238996132639812,-30.098775267206804,-29.691059533317233,-32.16449598781232
750,5.25,-2.5,0.55,10,-29.255686852779803,-30.082617208167576,-29.683898952244082,-32.172703345296135
750,5.25,-2.5,0.85,-1,-29.273285137971108,-30.13306039219942,-29.73866803708416,-32.177371499049826
750,5.25,-2.5,0.85,2,-29.27142588877878,-30.13569520303512,-29.740056465623393,-32.17780070593105
750,5.25,-2.5,0.85,10,-29.30612438943968,-30.12468078795047,-29.715967213925193,-32.17813189924146
750,5.25,-2.0,0.1,-1,-29.481357219911036,-29.923276969257273,-29.517353633119466,-32.21662780574813
750,5.25,-2.0,0.1,2,-29.485845355183116,-29.926021799429805,-29.515287511291053,-32.21563799029768
750,5.25,-2.0,0.1,10,-29.519029564824013,-29.9110500908129,-29.49841663141202,-32.22499642651214
750,5.25,-2.0,0.55,-1,-29.54195128598147,-30.060293413238742,-29.61027762210215,-32.226668276118644
750,5.25,-2.0,0.55,2,-29.548088347690793,-30.06682271707283,-29.61371869954536,-32.22690230715247
750,5.25,-2.0,0.55,10,-29.578760682589163,-30.03116310408228,-29.58917259473531,-32.2368915464557
750,5.25,-2.0,0.85,-1,-29.57311291435255,-30.17054356654925,-29.676786303771237,-32.258838233185976
750,5.25,-2.0,0.85,2,-29.569371071053006,-30.166429554720434,-29.677189968511854,-32.25787260512569
750,5.25,-2.0,0.85,10,-29.60496373155454,-30.127054430289206,-29.645193037355124,-32.2668804976888
750,5.25,-1.5,0.1,-1,-29.86129293616386,-29.798617116329478,-29.241900320249417,-32.28352813487064
750,5.25,-1.5,0.1,2,-29.853772074942704,-29.788942274955275,-29.23906911037591,-32.28081486817168
750,5.25,-1.5,0.1,10,-29.87752595530131,-29.785488648290226,-29.22915616083806,-32.279268569408515
750,5.25,-1.5,0.55,-1,-29.944027267195455,-29.959845920148247,-29.348543825514582,-32.30436920235856
750,5.25,-1.5,0.55,2,-29.936281998494465,-29.957920817587667,-29.358526955178572,-32.303065757399885
750,5.25,-1.5,0.55,10,-29.96671448127604,-29.94465938424925,-29.350930656721058,-32.30065125262883
750,5.25,-1.5,0.85,-1,-29.956451233749185,-30.068516211737524,-29.45991730586526,-32.320686126642585
750,5.25,-1.5,0.85,2,-29.95630077948691,-30.07694356672284,-29.4665849917374,-32.31826673192121
750,5.25,-1.5,0.85,10,-30.006593648020683,-30.047409309969293,-29.440082196356276,-32.305532390497376
750,5.25,-1.0,0.1,-1,-30.32703511803166,-29.75085132214548,-28.849944969837665,-32.29791848457762
750,5.25,-1.0,0.1,2,-30.298879760977936,-29.77799818731965,-28.898869016806216,-32.29764953782032
750,5.25,-1.0,0.1,10,-30.331241564093844,-29.81183841839867,-28.9147650407335,-32.24129058613627
750,5.25,-1.0,0.55,-1,-30.42491300660046,-29.89694317125233,-29.041980803932617,-32.32167041543913
750,5.25,-1.0,0.55,2,-30.39996484388687,-29.924080252834084,-29.071050807207982,-32.316579132058145
750,5.25,-1.0,0.55,10,-30.465973875168718,-29.986076648657345,-29.109545488524937,-32.208173053020474
750,5.25,-1.0,0.85,-1,-30.428782885446534,-29.921173506787298,-29.1050761155552,-32.31119267589599
750,5.25,-1.0,0.85,2,-30.398253476852837,-29.96124110998465,-29.17322475341075,-32.310090581806776
750,5.25,-1.0,0.85,10,-30.44076260673951,-30.02423148628196,-29.19177179747704,-32.18508826243969
750,5.25,-0.5,0.1,-1,-30.689292997361722,-29.821286155566863,-28.550099745777718,-32.23134690337637
750,5.25,-0.5,0.1,2,-30.662962260761446,-29.887777002057568,-28.615470103123005,-32.233928825687094
750,5.25,-0.5,0.1,10,-30.689532566412623,-29.978640055447244,-28.664953237565577,-32.107130127985066
750,5.25,-0.5,0.55,-1,-30.77377444756655,-29.875461275739692,-28.819839601071024,-32.25263695457429
750,5.25,-0.5,0.55,2,-30.74644986594003,-29.95520616578603,-28.844698457914536,-32.230191824824885
750,5.25,-0.5,0.55,10,-30.81775493117151,-30.09997683838303,-28.948038036418172,-32.01459456124374
750,5.25,-0.5,0.85,-1,-30.813245744078202,-29.869666860790463,-28.898381171515698,-32.247685385220464
750,5.25,-0.5,0.85,2,-30.815612058232027,-29.979838307562684,-28.960420766530287,-32.227396709250804
750,5.25,-0.5,0.85,10,-30.889289450392447,-30.140898055862138,-29.05429998039545,-31.964436108979612
750,5.25,-0.25,0.1,-1,-30.765104388149794,-29.9197909677752,-28.521604447369455,-32.18756730411052
750,5.25,-0.25,0.1,2,-30.813075198414147,-29.999786345564395,-28.534717764514006,-32.17275746385851
750,5.25,-0.25,0.1,10,-30.817494096089945,-30.087333751468798,-28.57221217272931,-32.011578750409804
750,5.25,-0.25,0.55,-1,-30.83816843569364,-29.91097161289504,-28.794126058917126,-32.1999716060835
750,5.25,-0.25,0.55,2,-30.847249706258705,-30.022237190693062,-28.811565550582607,-32.1627557852723
750,5.25,-0.25,0.55,10,-30.882987015679593,-30.154230484786343,-28.945475602542,-31.914044023320507
750,5.25,-0.25,0.85,-1,-30.970364640451645,-29.9301485643181,-28.892751431595308,-32.206280450679294
750,5.25,-0.25,0.85,2,-30.953773983502725,-30.035033048853542,-28.895632911790297,-32.15105227231975
750,5.25,-0.25,0.85,10,-30.900929717882434,-30.18734879295974,-29.058015349841003,-31.860357102970575
750,5.25,+0.0,0.1,-1,-30.875647041469456,-29.996171362849175,-28.50452693107694,-32.127870685162556
750,5.25,+0.0,0.1,2,-30.89473231882312,-30.096423278685247,-28.512550715746215,-32.08579731536682
750,5.25,+0.0,0.1,10,-30.866673749422866,-30.18255368570401,-28.540793493902537,-31.923411587199297
750,5.25,+0.0,0.55,-1,-30.91599629132,-29.950984697929318,-28.76574662102199,-32.1316996863264
750,5.25,+0.0,0.55,2,-30.937898080314092,-30.110384574799323,-28.80092629923068,-32.00477631687542
750,5.25,+0.0,0.55,10,-30.942785896280643,-30.205337379058538,-28.940556592659973,-31.778100066599162
750,5.25,+0.0,0.85,-1,-31.058670785055746,-29.973013831229043,-28.83958154205142,-32.12998431371417
750,5.25,+0.0,0.85,2,-31.04202262976912,-30.092888165014806,-28.838613433897606,-32.05145890096871
750,5.25,+0.0,0.85,10,-30.94409425082791,-30.216457582734876,-29.063578486433602,-31.739825701889114
750,5.25,+0.25,0.1,-1,-30.926356011077935,-30.071315038614195,-28.526418260185032,-32.07585926275452
750,5.25,+0.25,0.1,2,-30.93413455895724,-30.178484554470618,-28.510492103769383,-31.98071245016259
750,5.25,+0.25,0.1,10,-30.837878718401463,-30.248285721219258,-28.483226192328065,-31.83789892038364
750,5.25,+0.25,0.55,-1,-30.954601012709876,-29.981960850984393,-28.740405520628713,-32.05551708613323
750,5.25,+0.25,0.55,2,-30.97735553503807,-30.130156986573027,-28.788710089468506,-31.833266482738793
750,5.25,+0.25,0.55,10,-30.98967916885208,-30.242440465703446,-28.954136167746086,-31.67952659866629
750,5.25,+0.25,0.85,-1,-30.95415619646303,-29.991251455111264,-28.83924861334602,-32.06423034492803
750,5.25,+0.25,0.85,2,-30.989253365242657,-30.125272472601793,-28.862812037527533,-31.946691619983998
750,5.25,+0.25,0.85,10,-30.964695919200558,-30.244750951257267,-29.120157860592414,-31.605333078790245
750,5.25,+0.5,0.1,-1,-30.895402551779767,-30.075962706347,-28.520492231980437,-32.00873772902164
750,5.25,+0.5,0.1,2,-30.93771203678958,-30.20388309725699,-28.553561559603335,-31.864411088737587
750,5.25,+0.5,0.1,10,-30.68498338035315,-30.310465156603946,-28.378383864116223,-31.75902617828582
750,5.25,+0.5,0.55,-1,-31.12379488365274,-30.008285184346512,-28.72216622441224,-31.97912931722471
750,5.25,+0.5,0.55,2,-31.05104560709083,-30.084624028104216,-28.74475324683166,-31.82934441932067
750,5.25,+0.5,0.55,10,-30.995756943381252,-30.22404784158917,-28.906668129455873,-31.56899223478737
750,5.25,+0.5,0.85,-1,-31.134975779601255,-30.047730820901887,-28.832169631305057,-31.988368202853458
750,5.25,+0.5,0.85,2,-31.109500087483696,-30.122074763172545,-28.872918140001037,-31.777243923675258
750,5.25,+0.5,0.85,10,-30.990565081546233,-30.260016669892575,-29.161242601854724,-31.48716440019841
750,5.25,+0.75,0.1,-1,-30.849405827096525,-30.100959212960806,-28.56407118191519,-31.96666349426499
750,5.25,+0.75,0.1,2,-30.887162629258633,-30.150176528540456,-28.575531938793045,-31.858877341083776
750,5.25,+0.75,0.1,10,-30.543976324662818,-30.34367232950784,-28.30964661104144,-31.681883811128433
750,5.25,+0.75,0.55,-1,-31.193414422693785,-30.02223352149313,-28.734242754291138,-31.90675516921372
750,5.25,+0.75,0.55,2,-31.203836792326594,-30.0992560358433,-28.845349419751287,-31.678399027334194
750,5.25,+0.75,0.55,10,-30.977295904308264,-30.22642746901299,-28.89600824018359,-31.47281173023491
750,5.25,+0.75,0.85,-1,-31.336530623808706,-30.149959394563957,-28.814368913921996,-31.9020348053553
750,5.25,+0.75,0.85,2,-31.409264358012294,-30.211187990734942,-28.95836663401642,-31.598443160606596
750,5.25,+0.75,0.85,10,-31.0963824961335,-30.256620669171788,-29.188227886254246,-31.328350063464974
750,5.25,+1.0,0.1,-1,-30.810882860979692,-30.112748261862198,-28.62266248837785,-31.925861817748775
750,5.25,+1.0,0.1,2,-30.827380540244263,-30.15550561815686,-28.667324930748777,-31.75616095572206
750,5.25,+1.0,0.1,10,-30.39141257457068,-30.310280524446043,-28.29430910227661,-31.610541290414123
750,5.25,+1.0,0.55,-1,-30.979583783492096,-29.992038561272373,-28.800505078567863,-31.84233604620264
750,5.25,+1.0,0.55,2,-30.99836587691424,-30.07445288924262,-28.94158198527037,-31.51119612092891
750,5.25,+1.0,0.55,10,-30.975641037866197,-30.214209266926684,-28.842177684119676,-31.364148074676113
750,5.25,+1.0,0.85,-1,-30.83947346009273,-30.061893089976095,-28.90196383758593,-31.83755268662226
750,5.25,+1.0,0.85,2,-30.889840525459906,-30.12893936293933,-29.13287750399421,-31.45293232629232
750,5.25,+1.0,0.85,10,-31.03966066063409,-30.234434462319157,-29.266881055404603,-31.18192608339267
800,3.5,-2.5,0.1,-1,-30.106467473904456,-30.29141891089086,-29.893340042044187,-32.409711139250874
800,3.5,-2.5,0.1,2,-30.10185684086935,-30.30027777023339,-29.916917380050197,-32.407281051505564
800,3.5,-2.5,0.1,10,-30.106228454037876,-30.27418361094769,-29.91867510134034,-32.39923528059308
800,3.5,-2.5,0.55,-1,-30.180626787301893,-30.449556333358334,-30.003335103914868,-32.42982474763386
800,3.5,-2.5,0.55,2,-30.176533112028658,-30.45818518745895,-30.025396592549054,-32.429470393107216
800,3.5,-2.5,0.55,10,-30.186315968492995,-30.43234609949415,-30.03380569071866,-32.41096046546717
800,3.5,-2.5,0.85,-1,-30.1857076930278,-30.470741341845308,-29.999184765591586,-32.42517457758783
800,3.5,-2.5,0.85,2,-30.17532646552775,-30.471684707520193,-30.026257931212687,-32.422831560953725
800,3.5,-2.5,0.85,10,-30.183089438183067,-30.450919747494677,-30.0384679095539,-32.42077223243785
800,3.5,-2.0,0.1,-1,-30.430647583002134,-30.215861638243414,-29.68788215556622,-32.46429599732807
