Teff,log(g),mass,R/Rsun,F115W,F150W,F277W,F444W,Z
1100.0,5.25,50.31,0.086,15.86281562228223,16.612065622282234,17.499315622282232,15.356815622282232,0.5
1200.0,5.25,51.42,0.0869,15.45031562228223,16.118315622282232,17.00431562228223,15.143315622282232,0.5
1300.0,5.25,52.6,0.0879,15.09906562228223,15.643565622282232,16.537315622282232,14.939565622282231,0.5
1400.0,5.25,53.87,0.089,14.79206562228223,15.19056562228223,16.091565622282232,14.74281562228223,0.5
1500.0,5.25,55.2,0.0901,14.518315622282232,14.775315622282232,15.669815622282233,14.553815622282231,0.5
1600.0,5.25,56.62,0.0912,14.264065622282232,14.400315622282232,15.277565622282232,14.36881562228223,0.5
1700.0,5.25,58.12,0.0924,14.022315622282232,14.065565622282232,14.930315622282231,14.191065622282231,0.5
1800.0,5.25,59.72,0.0937,13.789315622282231,13.767315622282233,14.625815622282232,14.023565622282232,0.5
1900.0,5.25,61.43,0.095,13.559815622282231,13.49606562228223,14.351065622282231,13.865565622282233,0.5
2000.0,5.25,63.25,0.0964,13.331315622282231,13.241815622282232,14.098815622282233,13.71381562228223,0.5
2100.0,5.25,65.21,0.0979,13.105065622282233,12.99931562228223,13.85831562228223,13.56406562228223,0.5
2200.0,5.25,67.39,0.0995,12.884565622282231,12.767815622282232,13.618315622282232,13.412315622282232,0.5
2300.0,5.25,69.78,0.1012,12.671315622282231,12.54581562228223,13.376315622282231,13.257565622282232,0.5
2400.0,5.25,72.49,0.1032,12.463565622282232,12.330815622282232,13.131815622282232,13.09906562228223,0.5
200.0,5.5,62.23,0.0718,34.590565622282234,32.73456562228223,31.86131562228223,21.96681562228223,0.5
225.0,5.5,62.5,0.0719,32.92656562228223,31.170815622282227,30.65156562228223,21.36781562228223,0.5
250.0,5.5,62.77,0.0721,31.472065622282233,29.79806562228223,29.52031562228223,20.83831562228223,0.5
275.0,5.5,63.03,0.0722,30.14956562228223,28.59831562228223,28.48381562228223,20.37106562228223,0.5
300.0,5.5,63.29,0.0724,28.88131562228223,27.525065622282234,27.56181562228223,19.951315622282234,0.5
325.0,5.5,63.54,0.0725,27.68806562228223,26.561315622282233,26.73856562228223,19.575315622282233,0.5
350.0,5.5,63.79,0.0727,26.587315622282233,25.699565622282236,26.00681562228223,19.23706562228223,0.5
375.0,5.5,64.04,0.0728,25.58306562228223,24.930065622282235,25.372065622282236,18.93281562228223,0.5
400.0,5.5,64.29,0.0729,24.665565622282234,24.242315622282227,24.80131562228223,18.656315622282232,0.5
425.0,5.5,64.54,0.0731,23.834565622282234,23.62806562228223,24.27981562228223,18.403565622282233,0.5
450.0,5.5,64.78,0.0732,23.085315622282234,23.07806562228223,23.800315622282234,18.172815622282233,0.5
475.0,5.5,65.03,0.0734,22.40606562228223,22.581315622282233,23.360315622282233,17.96331562228223,0.5
500.0,5.5,65.29,0.0735,21.80056562228223,22.136315622282233,22.952315622282235,17.772565622282233,0.5
525.0,5.5,65.54,0.0736,21.25406562228223,21.729315622282233,22.578815622282235,17.600065622282234,0.5
550.0,5.5,65.8,0.0738,20.76531562228223,21.356565622282233,22.233065622282233,17.44331562228223,0.5
575.0,5.5,66.06,0.0739,20.331815622282228,21.01406562228223,21.912065622282235,17.30081562228223,0.5
600.0,5.5,66.33,0.0741,19.942815622282232,20.69381562228223,21.611315622282234,17.16931562228223,0.5
650.0,5.5,66.88,0.0744,19.280065622282233,20.10181562228223,21.053565622282232,16.931315622282234,0.5
700.0,5.5,67.37,0.0747,18.733815622282233,19.577565622282233,20.55306562228223,16.72431562228223,0.5
750.0,5.5,67.87,0.0749,18.270315622282233,19.10681562228223,20.091565622282232,16.53581562228223,0.5
800.0,5.5,68.5,0.0753,17.86581562228223,18.69181562228223,19.663065622282232,16.362565622282233,0.5
850.0,5.5,69.05,0.0756,17.50581562228223,18.32131562228223,19.269565622282233,16.203565622282234,0.5
900.0,5.5,69.62,0.0759,17.177315622282233,17.98206562228223,18.912315622282232,16.05756562228223,0.5
950.0,5.5,70.2,0.0762,16.87556562228223,17.669815622282233,18.58681562228223,15.922565622282232,0.5
1000.0,5.5,70.8,0.0765,16.59806562228223,17.37981562228223,18.28781562228223,15.796565622282232,0.5
1100.0,5.5,72.09,0.0772,16.102065622282232,16.85106562228223,17.751815622282233,15.566315622282232,0.5
1200.0,5.5,73.5,0.078,15.674815622282232,16.36456562228223,17.268815622282233,15.355815622282233,0.5
1300.0,5.5,75.02,0.0788,15.310815622282233,15.898315622282231,16.81681562228223,15.157815622282232,0.5
1400.0,5.5,76.6,0.0796,15.002565622282232,15.447065622282231,16.38431562228223,14.967315622282232,0.5
1500.0,5.5,77.44,0.0801,14.741065622282232,15.034565622282232,15.98006562228223,14.795315622282232,0.5
1600.0,5.5,78.57,0.0806,14.503315622282232,14.66156562228223,15.59631562228223,14.628065622282232,0.5
1700.0,5.5,80.13,0.0814,14.274565622282232,14.322815622282231,15.243565622282231,14.462315622282231,0.5
1800.0,5.5,82.08,0.0824,14.04881562228223,14.016315622282232,14.926815622282232,14.299815622282232,0.5
1900.0,5.5,84.13,0.0834,13.829815622282231,13.741065622282232,14.643815622282233,14.145315622282231,0.5
2000.0,5.5,85.79,0.0843,13.620065622282231,13.49456562228223,14.396065622282233,14.004815622282232,0.5
2100.0,5.5,86.97,0.0848,13.41906562228223,13.271065622282233,14.170565622282233,13.874565622282232,0.5
2200.0,5.5,88.83,0.0857,13.215315622282231,13.05331562228223,13.943565622282232,13.737315622282232,0.5
2300.0,5.5,90.98,0.0868,13.015565622282232,12.84481562228223,13.715315622282231,13.596315622282232,0.5
2400.0,5.5,93.28,0.0879,12.822815622282231,12.647065622282232,13.489315622282232,13.454565622282232,0.5
200.0,3.0,0.53,0.118,35.77256562228223,35.38131562228223,33.99581562228223,21.649815622282233,1.0
225.0,3.0,0.56,0.1206,33.15906562228223,33.34281562228223,32.11306562228223,20.89006562228223,1.0
250.0,3.0,0.58,0.1228,30.882815622282234,31.602065622282232,30.42756562228223,20.229065622282228,1.0
275.0,3.0,0.6,0.1248,28.846315622282233,30.09931562228223,28.964065622282227,19.65906562228223,1.0
300.0,3.0,0.62,0.127,27.00806562228223,28.741315622282233,27.68956562228223,19.156315622282232,1.0
325.0,3.0,0.64,0.1293,25.38906562228223,27.457815622282233,26.572065622282235,18.70281562228223,1.0
350.0,3.0,0.66,0.1313,24.023065622282232,26.241315622282233,25.600565622282232,18.29731562228223,1.0
375.0,3.0,0.68,0.1335,22.884815622282233,25.10481562228223,24.745565622282232,17.927315622282233,1.0
400.0,3.0,0.7,0.1354,21.940565622282232,24.08956562228223,23.991815622282232,17.59656562228223,1.0
425.0,3.0,0.72,0.137,21.144065622282234,23.21406562228223,23.32481562228223,17.30406562228223,1.0
450.0,3.0,0.73,0.1382,20.46256562228223,22.464565622282233,22.730065622282233,17.047815622282233,1.0
475.0,3.0,0.74,0.1395,19.87981562228223,21.817815622282232,22.191815622282228,16.82131562228223,1.0
500.0,3.0,0.76,0.1406,19.384815622282233,21.25356562228223,21.70006562228223,16.62031562228223,1.0
525.0,3.0,0.77,0.1418,18.96481562228223,20.74831562228223,21.245065622282233,16.43931562228223,1.0
550.0,3.0,0.78,0.143,18.59556562228223,20.29456562228223,20.82656562228223,16.276815622282232,1.0
575.0,3.0,0.8,0.1443,18.27206562228223,19.89431562228223,20.43481562228223,16.13381562228223,1.0
600.0,3.0,0.81,0.1455,17.97956562228223,19.530565622282232,20.07056562228223,16.005315622282232,1.0
650.0,3.0,0.84,0.148,17.45731562228223,18.86781562228223,19.414065622282234,15.770065622282232,1.0
700.0,3.0,0.86,0.1504,17.00456562228223,18.28031562228223,18.81856562228223,15.552065622282232,1.0
750.0,3.0,0.89,0.1528,16.603815622282234,17.76106562228223,18.271565622282232,15.347315622282231,1.0
800.0,3.0,0.92,0.1554,16.251565622282232,17.307315622282232,17.74906562228223,15.148815622282232,1.0
850.0,3.0,0.95,0.1579,15.941065622282231,16.909565622282233,17.225815622282234,14.95431562228223,1.0
900.0,3.0,0.99,0.1607,15.66006562228223,16.546315622282233,16.723565622282234,14.770815622282232,1.0
950.0,3.0,1.02,0.1635,15.399815622282231,16.197315622282233,16.281315622282232,14.595065622282233,1.0
1000.0,3.0,1.06,0.1664,15.159065622282231,15.854815622282231,15.901815622282232,14.423315622282232,1.0
1100.0,3.0,1.13,0.1719,14.73006562228223,15.21406562228223,15.310315622282232,14.089315622282232,1.0
1200.0,3.0,1.21,0.1781,14.34456562228223,14.678065622282233,14.879315622282231,13.779315622282232,1.0
1300.0,3.0,1.31,0.1853,13.962565622282233,14.18256562228223,14.381065622282232,13.429065622282232,1.0
1400.0,3.0,1.43,0.1934,13.593565622282231,13.770815622282232,14.006315622282234,13.158815622282232,1.0
1500.0,3.0,1.57,0.2027,13.21406562228223,13.371565622282231,13.623065622282232,12.887815622282233,1.0
1600.0,3.0,1.7,0.2109,12.83531562228223,12.984565622282231,13.205565622282231,12.609565622282233,1.0
1700.0,3.0,1.94,0.2251,12.400065622282233,12.548315622282232,12.764815622282232,12.283815622282233,1.0
1800.0,3.0,2.2,0.2399,11.977065622282232,12.121315622282232,12.345065622282231,11.96331562228223,1.0
1900.0,3.0,2.52,0.2569,11.561565622282233,11.694565622282232,11.933315622282233,11.641565622282233,1.0
2000.0,3.0,2.93,0.2767,11.150565622282231,11.265065622282231,11.522315622282232,11.317315622282232,1.0
2100.0,3.0,3.45,0.3005,10.743565622282231,10.833815622282232,11.106315622282231,10.98706562228223,1.0
2200.0,3.0,4.18,0.3305,10.32781562228223,10.387065622282233,10.67281562228223,10.638815622282232,1.0
2300.0,3.0,5.23,0.3699,9.88781562228223,9.91531562228223,10.208315622282232,10.26281562228223,1.0
2400.0,3.0,6.56,0.4142,9.457065622282231,9.459065622282232,9.765565622282232,9.901065622282232,1.0
200.0,3.255,0.86,0.112,35.577565622282236,34.939815622282225,34.068565622282236,21.72206562228223,1.0
225.0,3.255,0.9,0.1142,32.937565622282236,32.93056562228223,32.18681562228223,20.96456562228223,1.0
250.0,3.255,0.93,0.1163,30.68681562228223,31.22806562228223,30.52781562228223,20.308815622282232,1.0
275.0,3.255,0.96,0.1183,28.69781562228223,29.74431562228223,29.07756562228223,19.737565622282233,1.0
300.0,3.255,0.99,0.1202,26.92981562228223,28.421065622282235,27.81381562228223,19.23656562228223,1.0
325.0,3.255,1.03,0.1222,25.369815622282232,27.194315622282232,26.702565622282233,18.787315622282232,1.0
350.0,3.255,1.06,0.1242,24.035315622282234,26.052565622282234,25.730815622282233,18.38581562228223,1.0
375.0,3.255,1.09,0.1261,22.90781562228223,24.996815622282227,24.88131562228223,18.024565622282232,1.0
400.0,3.255,1.12,0.1277,21.961315622282235,24.044815622282233,24.13656562228223,17.704065622282233,1.0
425.0,3.255,1.15,0.1291,21.166815622282233,23.207315622282234,23.478065622282234,17.42031562228223,1.0
450.0,3.255,1.17,0.1303,20.50056562228223,22.479315622282236,22.892815622282228,17.17031562228223,1.0
475.0,3.255,1.19,0.1313,19.936815622282232,21.84631562228223,22.365565622282233,16.948815622282233,1.0
500.0,3.255,1.21,0.1324,19.45606562228223,21.28556562228223,21.883565622282234,16.74881562228223,1.0
525.0,3.255,1.22,0.1334,19.03756562228223,20.78706562228223,21.443565622282232,16.56981562228223,1.0
550.0,3.255,1.24,0.1345,18.67906562228223,20.332815622282233,21.03081562228223,16.40456562228223,1.0
575.0,3.255,1.26,0.1355,18.364315622282234,19.931065622282233,20.643065622282233,16.25881562228223,1.0
600.0,3.255,1.28,0.1365,18.08456562228223,19.573315622282234,20.27731562228223,16.12856562228223,1.0
650.0,3.255,1.32,0.1385,17.59031562228223,18.93356562228223,19.623565622282232,15.89331562228223,1.0
700.0,3.255,1.36,0.1406,17.15656562228223,18.375065622282232,19.044065622282233,15.679565622282233,1.0
750.0,3.255,1.4,0.1426,16.77356562228223,17.880315622282232,18.50856562228223,15.476065622282231,1.0
800.0,3.255,1.44,0.1448,16.427815622282232,17.436065622282232,17.99681562228223,15.27631562228223,1.0
850.0,3.255,1.48,0.1468,16.112565622282233,17.03781562228223,17.504815622282234,15.08381562228223,1.0
900.0,3.255,1.53,0.1489,15.830565622282231,16.68356562228223,17.004815622282234,14.901315622282231,1.0
950.0,3.255,1.57,0.1511,15.568315622282231,16.34881562228223,16.54881562228223,14.729565622282232,1.0
1000.0,3.255,1.62,0.1533,15.326565622282232,16.02856562228223,16.151815622282232,14.566815622282231,1.0
1100.0,3.255,1.72,0.1579,14.885065622282232,15.415565622282232,15.524815622282231,14.255815622282231,1.0
1200.0,3.255,1.83,0.163,14.494065622282232,14.87131562228223,15.06656562228223,13.958565622282231,1.0
1300.0,3.255,1.95,0.1684,14.124065622282231,14.37956562228223,14.603315622282231,13.639815622282232,1.0
1400.0,3.255,2.09,0.1743,13.772565622282231,13.978065622282232,14.285565622282233,13.397315622282232,1.0
1500.0,3.255,2.26,0.181,13.411065622282232,13.581065622282232,13.87006562228223,13.119065622282232,1.0
1600.0,3.255,2.46,0.1891,13.034565622282233,13.193815622282232,13.495065622282231,12.857565622282232,1.0
1700.0,3.255,2.73,0.199,12.639815622282232,12.79331562228223,13.090315622282231,12.572565622282232,1.0
1800.0,3.255,3.06,0.2108,12.23781562228223,12.385815622282232,12.67906562228223,12.27131562228223,1.0
1900.0,3.255,3.46,0.2243,11.839065622282233,11.977565622282231,12.27581562228223,11.964315622282232,1.0
2000.0,3.255,3.93,0.2389,11.45656562228223,11.578065622282232,11.886565622282232,11.664065622282232,1.0
2100.0,3.255,4.53,0.2565,11.07456562228223,11.172815622282233,11.491815622282232,11.355565622282233,1.0
2200.0,3.255,5.3,0.2775,10.69381562228223,10.764065622282232,11.092565622282232,11.040815622282231,1.0
2300.0,3.255,6.39,0.3046,10.297065622282231,10.33556562228223,10.67281562228223,10.704565622282232,1.0
2400.0,3.255,7.86,0.338,9.888065622282232,9.896565622282232,10.241065622282232,10.356565622282229,1.0
200.0,3.505,1.49,0.1102,35.33281562228223,34.40281562228223,34.034065622282235,21.70081562228223,1.0
225.0,3.505,1.54,0.1121,32.68706562228223,32.43531562228223,32.18756562228223,20.960565622282232,1.0
250.0,3.505,1.59,0.1139,30.433815622282232,30.761315622282233,30.532315622282233,20.310315622282232,1.0
275.0,3.505,1.64,0.1158,28.49831562228223,29.333315622282228,29.097815622282234,19.745065622282233,1.0
300.0,3.505,1.69,0.1175,26.78531562228223,28.06856562228223,27.84731562228223,19.249315622282232,1.0
325.0,3.505,1.74,0.1193,25.26731562228223,26.90156562228223,26.74906562228223,18.807315622282232,1.0
350.0,3.505,1.79,0.121,23.95456562228223,25.810565622282233,25.784315622282232,18.41131562228223,1.0
375.0,3.505,1.84,0.1227,22.84656562228223,24.80856562228223,24.941565622282234,18.057315622282232,1.0
400.0,3.505,1.89,0.1241,21.91881562228223,23.910565622282228,24.20506562228223,17.743565622282233,1.0
425.0,3.505,1.92,0.1253,21.13756562228223,23.11306562228223,23.55856562228223,17.466565622282232,1.0
450.0,3.505,1.95,0.1263,20.48431562228223,22.41281562228223,22.98456562228223,17.22156562228223,1.0
475.0,3.505,1.98,0.1272,19.935315622282232,21.79231562228223,22.46606562228223,17.001815622282233,1.0
500.0,3.505,2.01,0.1281,19.47006562228223,21.242065622282233,21.991815622282232,16.80331562228223,1.0
525.0,3.505,2.04,0.129,19.06606562228223,20.751815622282233,21.55531562228223,16.623815622282233,1.0
550.0,3.505,2.06,0.1298,18.70956562228223,20.31231562228223,21.153565622282233,16.461565622282233,1.0
575.0,3.505,2.09,0.1306,18.39706562228223,19.91881562228223,20.76706562228223,16.314065622282232,1.0
600.0,3.505,2.11,0.1314,18.122065622282232,19.57431562228223,20.40156562228223,16.18506562228223,1.0
650.0,3.505,2.17,0.1331,17.63231562228223,18.95056562228223,19.74756562228223,15.94881562228223,1.0
700.0,3.505,2.22,0.1348,17.20556562228223,18.40456562228223,19.17381562228223,15.73706562228223,1.0
750.0,3.505,2.28,0.1365,16.82431562228223,17.92281562228223,18.657565622282235,15.542565622282233,1.0
800.0,3.505,2.34,0.1382,16.484565622282233,17.49231562228223,18.171315622282233,15.355815622282233,1.0
850.0,3.505,2.4,0.14,16.17606562228223,17.10606562228223,17.69556562228223,15.170815622282232,1.0
900.0,3.505,2.46,0.1418,15.891065622282232,16.74981562228223,17.224065622282232,14.991565622282232,1.0
950.0,3.505,2.52,0.1436,15.631565622282231,16.42106562228223,16.771815622282233,14.823815622282233,1.0
1000.0,3.505,2.59,0.1454,15.392315622282231,16.108065622282233,16.36356562228223,14.666815622282233,1.0
1100.0,3.505,2.73,0.1492,14.953315622282233,15.509815622282233,15.697815622282231,14.367565622282232,1.0
1201.0,3.505,2.89,0.1536,14.55931562228223,14.961565622282231,15.203065622282232,14.077815622282232,1.0
1301.0,3.505,3.06,0.1582,14.203815622282232,14.492565622282232,14.813565622282232,13.80406562228223,1.0
1400.0,3.505,3.26,0.1632,13.864815622282231,14.08681562228223,14.485065622282232,13.557315622282232,1.0
1500.0,3.505,3.49,0.1688,13.514065622282232,13.685565622282232,14.029315622282233,13.265315622282232,1.0
1600.0,3.505,3.75,0.175,13.165815622282231,13.325565622282232,13.723065622282231,13.042315622282231,1.0
1700.0,3.505,4.06,0.1821,12.803565622282232,12.954565622282232,13.318565622282232,12.77631562228223,1.0
1800.0,3.505,4.42,0.19,12.441315622282232,12.588065622282231,12.944065622282231,12.51531562228223,1.0
1900.0,3.505,4.87,0.1994,12.076565622282232,12.21556562228223,12.572065622282231,12.24281562228223,1.0
2000.0,3.505,5.42,0.2105,11.716065622282233,11.842065622282231,12.203815622282232,11.96406562228223,1.0
2100.0,3.505,6.11,0.2235,11.360315622282231,11.466565622282232,11.834815622282232,11.680815622282232,1.0
2201.0,3.505,7.06,0.2401,10.994065622282232,11.074065622282232,11.446565622282233,11.377815622282231,1.0
2301.0,3.505,8.26,0.2598,10.629815622282234,10.679565622282233,11.05631562228223,11.070315622282232,1.0
2401.0,3.505,9.88,0.2841,10.25531562228223,10.27431562228223,10.656565622282233,10.751565622282232,1.0
200.0,3.748,2.57,0.1095,35.068065622282234,33.84031562228223,33.96781562228223,21.65606562228223,1.0
225.0,3.748,2.65,0.1111,32.44731562228223,31.92756562228223,32.16881562228223,20.932315622282232,1.0
250.0,3.748,2.72,0.1127,30.211315622282232,30.29881562228223,30.534065622282228,20.294065622282233,1.0
275.0,3.748,2.79,0.1141,28.29981562228223,28.90656562228223,29.107315622282233,19.73681562228223,1.0
300.0,3.748,2.86,0.1156,26.64206562228223,27.69456562228223,27.870815622282233,19.24906562228223,1.0
325.0,3.748,2.93,0.117,25.170815622282234,26.591565622282232,26.786065622282234,18.81531562228223,1.0
350.0,3.748,3.01,0.1185,23.886565622282234,25.562565622282236,25.83256562228223,18.42681562228223,1.0
375.0,3.748,3.08,0.1199,22.79731562228223,24.613565622282234,24.998565622282236,18.08006562228223,1.0
400.0,3.748,3.14,0.121,21.884065622282233,23.760315622282235,24.27031562228223,17.773565622282234,1.0
425.0,3.748,3.2,0.1223,21.11231562228223,22.996565622282233,23.62781562228223,17.49806562228223,1.0
450.0,3.748,3.25,0.1232,20.460815622282233,22.329315622282234,23.066815622282235,17.259065622282233,1.0
475.0,3.748,3.3,0.1241,19.93331562228223,21.72806562228223,22.55406562228223,17.040315622282233,1.0
500.0,3.748,3.33,0.1246,19.48131562228223,21.195315622282234,22.09206562228223,16.847565622282232,1.0
525.0,3.748,3.37,0.1254,19.085565622282232,20.71281562228223,21.66106562228223,16.66731562228223,1.0
550.0,3.748,3.41,0.1262,18.724315622282234,20.27806562228223,21.261315622282233,16.503065622282232,1.0
575.0,3.748,3.45,0.1269,18.430815622282232,19.897565622282233,20.866315622282233,16.35456562228223,1.0
600.0,3.748,3.48,0.1275,18.15831562228223,19.56306562228223,20.501815622282233,16.226315622282232,1.0
650.0,3.748,3.56,0.1289,17.667815622282234,18.95781562228223,19.855065622282233,15.992065622282233,1.0
700.0,3.748,3.64,0.1303,17.24306562228223,18.42456562228223,19.286815622282234,15.780565622282232,1.0
750.0,3.748,3.72,0.1317,16.86581562228223,17.950315622282233,18.77506562228223,15.586565622282231,1.0
800.0,3.748,3.8,0.1332,16.52656562228223,17.52656562228223,18.30481562228223,15.406065622282233,1.0
850.0,3.748,3.89,0.1347,16.21831562228223,17.14631562228223,17.858815622282233,15.233565622282232,1.0
900.0,3.748,3.98,0.1363,15.938065622282231,16.80056562228223,17.411815622282234,15.063815622282233,1.0
950.0,3.748,4.07,0.1378,15.680315622282233,16.47806562228223,16.974315622282234,14.900065622282233,1.0
1000.0,3.748,4.16,0.1394,15.439565622282231,16.168315622282233,16.56456562228223,14.743315622282232,1.0
1100.0,3.748,4.37,0.1428,15.001065622282233,15.582315622282232,15.866065622282232,14.451065622282231,1.0
1200.0,3.748,4.59,0.1465,14.614065622282231,15.04256562228223,15.336315622282232,14.174065622282232,1.0
1300.0,3.748,4.84,0.1503,14.263565622282233,14.569815622282231,14.931065622282231,13.909315622282232,1.0
1400.0,3.748,5.1,0.1543,13.93356562228223,14.157065622282232,14.569815622282231,13.655315622282231,1.0
1500.0,3.748,5.39,0.1586,13.605565622282231,13.775065622282233,14.17306562228223,13.394815622282232,1.0
1600.0,3.748,5.72,0.1634,13.27931562228223,13.433065622282232,13.897315622282232,13.191315622282232,1.0
1700.0,3.748,6.11,0.1689,12.941315622282232,13.082815622282231,13.516565622282233,12.947315622282233,1.0
1800.0,3.748,6.57,0.1751,12.598315622282232,12.736065622282231,13.155815622282232,12.704815622282233,1.0
1900.0,3.748,7.12,0.1823,12.255815622282231,12.388065622282232,12.804065622282232,12.45581562228223,1.0
2000.0,3.748,7.78,0.1907,11.91856562228223,12.040315622282233,12.45806562228223,12.201565622282232,1.0
2100.0,3.748,8.61,0.2005,11.58531562228223,11.690815622282232,12.111565622282232,11.94056562228223,1.0
2200.0,3.748,9.65,0.2123,11.25381562228223,11.337065622282232,11.757815622282234,11.671065622282232,1.0
2300.0,3.748,10.99,0.2266,10.920315622282232,10.97556562228223,11.394315622282232,11.39106562228223,1.0
2400.0,3.748,12.72,0.2437,10.582815622282231,10.608815622282233,11.029565622282231,11.10581562228223,1.0
200.0,4.0,4.41,0.1073,34.87231562228223,33.35381562228223,33.92731562228224,21.639565622282234,1.0
225.0,4.0,4.51,0.1086,32.27481562228223,31.47531562228223,32.16981562228223,20.93031562228223,1.0
250.0,4.0,4.61,0.1098,30.05706562228223,29.88306562228223,30.56206562228223,20.30306562228223,1.0
275.0,4.0,4.72,0.1111,28.16881562228223,28.53031562228223,29.15156562228223,19.75581562228223,1.0
300.0,4.0,4.82,0.1123,26.53556562228223,27.35256562228223,27.92256562228223,19.273815622282232,1.0
325.0,4.0,4.92,0.1134,25.111815622282233,26.302815622282232,26.851315622282232,18.848315622282232,1.0
350.0,4.0,5.02,0.1146,23.867315622282234,25.338565622282232,25.910315622282234,18.468065622282232,1.0
375.0,4.0,5.11,0.1156,22.800315622282234,24.45231562228223,25.08906562228223,18.13056562228223,1.0
400.0,4.0,5.2,0.1166,21.900065622282234,23.64631562228223,24.370065622282233,17.83156562228223,1.0
425.0,4.0,5.27,0.1174,21.141815622282234,22.922065622282233,23.73856562228223,17.565065622282233,1.0
450.0,4.0,5.35,0.1182,20.51631562228223,22.27656562228223,23.17756562228223,17.326065622282233,1.0
475.0,4.0,5.42,0.119,19.98481562228223,21.69756562228223,22.67481562228223,17.111065622282233,1.0
500.0,4.0,5.48,0.1197,19.535815622282232,21.178815622282233,22.217065622282234,16.91681562228223,1.0
525.0,4.0,5.55,0.1204,19.14406562228223,20.70881562228223,21.79506562228223,16.73881562228223,1.0
550.0,4.0,5.61,0.1211,18.80056562228223,20.28631562228223,21.396065622282233,16.575315622282233,1.0
575.0,4.0,5.67,0.1217,18.50031562228223,19.919315622282234,20.995315622282234,16.428565622282232,1.0
600.0,4.0,5.72,0.1223,18.22756562228223,19.586315622282232,20.622315622282233,16.29506562228223,1.0
650.0,4.0,5.83,0.1235,17.73956562228223,18.99206562228223,19.97456562228223,16.05831562228223,1.0
700.0,4.0,5.95,0.1247,17.31306562228223,18.471065622282232,19.41356562228223,15.848065622282233,1.0
750.0,4.0,6.06,0.1259,16.935565622282233,18.00556562228223,18.91281562228223,15.655815622282232,1.0
800.0,4.0,6.18,0.1271,16.59731562228223,17.588065622282233,18.45156562228223,15.47631562228223,1.0
850.0,4.0,6.3,0.1284,16.28931562228223,17.210565622282232,18.01856562228223,15.307815622282233,1.0
900.0,4.0,6.43,0.1297,16.00806562228223,16.86631562228223,17.599815622282232,15.147065622282232,1.0
950.0,4.0,6.57,0.1311,15.749815622282233,16.55131562228223,17.185315622282232,14.992065622282231,1.0
1000.0,4.0,6.71,0.1324,15.508815622282233,16.25056562228223,16.788065622282232,14.84181562228223,1.0
1100.0,4.0,7.0,0.1353,15.075315622282233,15.677565622282232,16.074065622282234,14.555315622282233,1.0
1200.0,4.0,7.31,0.1383,14.692565622282231,15.147815622282232,15.51056562228223,14.289315622282231,1.0
1300.0,4.0,7.66,0.1415,14.345815622282231,14.670565622282233,15.076065622282231,14.03206562228223,1.0
1400.0,4.0,8.03,0.1449,14.02506562228223,14.255815622282231,14.71406562228223,13.785815622282232,1.0
1500.0,4.0,8.44,0.1486,13.710565622282232,13.884815622282233,14.379815622282234,13.553065622282233,1.0
1600.0,4.0,8.88,0.1523,13.39706562228223,13.53656562228223,14.007815622282232,13.316815622282231,1.0
1700.0,4.0,9.37,0.1565,13.081815622282232,13.209315622282231,13.69656562228223,13.109065622282232,1.0
1800.0,4.0,9.95,0.1613,12.759565622282231,12.881565622282231,13.366315622282233,12.891065622282232,1.0
1900.0,4.0,10.65,0.1669,12.436065622282232,12.55331562228223,13.03056562228223,12.66181562228223,1.0
2000.0,4.0,11.52,0.1735,12.11281562228223,12.223065622282231,12.699065622282234,12.42456562228223,1.0
2100.0,4.0,12.53,0.181,11.798315622282232,11.89606562228223,12.37231562228223,12.184815622282233,1.0
2200.0,4.0,13.77,0.1898,11.49006562228223,11.569065622282233,12.042065622282232,11.938565622282232,1.0
2300.0,4.0,15.29,0.1999,11.185565622282232,11.240315622282232,11.705815622282232,11.686065622282232,1.0
2400.0,4.0,17.24,0.2123,10.87656562228223,10.903565622282231,11.363565622282232,11.425065622282231,1.0
200.0,4.25,7.28,0.1034,34.754315622282235,32.96431562228223,33.90856562228223,21.655065622282233,1.0
225.0,4.25,7.41,0.1043,32.19706562228224,31.12931562228223,32.20581562228223,20.96431562228223,1.0
250.0,4.25,7.54,0.1052,29.991815622282232,29.55856562228223,30.626065622282233,20.349565622282235,1.0
275.0,4.25,7.67,0.1061,28.118565622282233,28.229815622282235,29.23431562228223,19.811065622282232,1.0
300.0,4.25,7.81,0.1071,26.50806562228223,27.083565622282233,28.01856562228223,19.33656562228223,1.0
325.0,4.25,7.95,0.1081,25.10831562228223,26.070065622282232,26.95581562228223,18.91581562228223,1.0
350.0,4.25,8.09,0.109,23.896565622282232,25.15756562228223,26.02531562228223,18.54231562228223,1.0
375.0,4.25,8.23,0.11,22.859565622282233,24.32731562228223,25.214065622282227,18.21031562228223,1.0
400.0,4.25,8.35,0.1107,21.971315622282233,23.57156562228223,24.504065622282234,17.917565622282233,1.0
425.0,4.25,8.44,0.1114,21.22831562228223,22.884815622282233,23.880565622282234,17.657315622282233,1.0
450.0,4.25,8.53,0.1119,20.61031562228223,22.266315622282235,23.32706562228223,17.42406562228223,1.0
475.0,4.25,8.62,0.1126,20.09281562228223,21.70556562228223,22.82731562228223,17.211565622282233,1.0
500.0,4.25,8.72,0.1132,19.64781562228223,21.20006562228223,22.373315622282234,17.018065622282233,1.0
